,Sed_Thick,Age,Dip,Vel,Rough,Sub_Zone,Longitude,Latitude,Max_mag,PC1,PC2,PC3,PC4
557,118.4925392,4.551111893,26.59161139,43.72034423,8.009338451,Middle_America,-102.3417674,17.08163293,0.0,0.0432446889767103,-0.9633364125978748,1.4672034240068854,0.30220971726842333
558,116.5415741,4.825803012,24.22608177,44.27071831,6.873243725,Middle_America,-102.1316504,16.98132556,0.0,-0.09020351763319014,-1.0956333893598043,1.3245112263221441,0.38323213001844436
559,130.7643144,5.366009191,23.63111311,44.81174511,5.684716987,Middle_America,-101.9132893,16.90166604,5.82,-0.2447232537085642,-1.1980556442362877,1.175070153219589,0.26119673220710365
560,164.8819593,5.64763129,20.74819935,45.34360594,4.249683181,Middle_America,-101.6865723,16.84281304,5.82,-0.6203314640948916,-1.2988537256596056,0.8779406813935091,0.15030371340839152
561,167.5283128,5.778078171,16.05094507,45.87563188,4.342884876,Middle_America,-101.4636006,16.77454269,6.45,-0.883525323501213,-1.1997400153590376,0.6894435095913066,0.47718427956666226
562,146.2347823,5.996983767,14.20675025,46.41228286,3.480917633,Middle_America,-101.2459233,16.69210487,7.07,-1.0010491517579565,-1.466430599085043,0.5329222566693212,0.664794393151124
563,143.7575755,6.344216682,14.01627899,46.95334919,3.042930173,Middle_America,-101.0253232,16.61692066,8.3,-1.0424804151830198,-1.601152675201516,0.45272396939904147,0.6494766692866419
564,144.8660029,6.563265616,14.64618379,47.48991577,3.265507901,Middle_America,-100.8026083,16.54651805,8.3,-0.9613755002317503,-1.5353146073327695,0.49165764130828454,0.6106222505297565
565,146.7304529,6.84514782,15.18750833,48.02649477,4.931350574,Middle_America,-100.5813627,16.47197463,8.3,-0.7643850439587386,-1.1320881020700673,0.6688624635231636,0.6942777990422783
566,159.3879922,7.051103238,15.3391957,48.56758178,4.867381524,Middle_America,-100.3612594,16.3949875,8.3,-0.7962411753209503,-1.0917302300851741,0.6274257328707321,0.6126806979205915
567,155.0027284,7.251280795,15.07111501,49.09980244,4.380519538,Middle_America,-100.1442252,16.31066472,8.3,-0.8248947715813177,-1.2039911545722422,0.5601755636231278,0.6210190266305516
568,165.5654999,7.573700879,14.83181863,49.63645636,3.788859252,Middle_America,-99.92554922,16.2306728,8.3,-0.9234921050872767,-1.296154227841855,0.45005350308054926,0.5409604173512952
569,175.5253753,7.794145963,14.57914806,50.17304954,4.094046673,Middle_America,-99.7037827,16.15855175,8.3,-0.9359272193120097,-1.1762792186156132,0.4357356829188787,0.5441860564008256
570,169.8167745,7.957698928,14.56968378,50.70521078,4.625254534,Middle_America,-99.48434514,16.08082742,8.3,-0.8586620308780445,-1.074913762283008,0.47800939569207657,0.612151436604592
571,167.3391749,8.166236782,14.64180708,51.23742577,5.042735341,Middle_America,-99.26903738,15.99313875,6.88,-0.7998341217912482,-0.9979895155357877,0.5037034681626161,0.6465114486234257
