,Sub_Zone,Segment,Longitude,Latitude,Sed_Thick,Age,Dip,Vel,Rough,sSSE,lSSE,Max_mag
543,Mariana,5.0,140.7091483,10.85763396,99.15015203,146.9994063,,116.8960649,18.54004321,U,U,6.6
544,Mariana,6.0,140.9308283,10.90774094,99.48378496,147.4771563,,116.8030822,31.13732243,U,U,6.6
545,Mariana,7.0,141.1498863,10.97290455,99.30091342,147.8023043,,116.8030822,27.35567326,U,U,6.6
546,Mariana,8.0,141.370477,11.03274323,99.33046703,148.0193277,29.17524101,116.8030822,23.74973404,U,U,6.24
547,Mariana,9.0,141.5868877,11.10285626,99.70367684,148.438672,30.04535783,116.8030822,14.75578261,U,U,6.24
548,Mariana,10.0,141.7953821,11.19547844,100.5742681,148.6772323,34.90692867,117.174912,10.14437884,U,U,6.16
549,Mariana,11.0,142.004742,11.28284413,100.904887,148.8196912,42.94068757,117.174912,11.14293049,U,U,6.02
550,Mariana,12.0,142.2251549,11.32391367,100.817413,148.7158554,46.47549502,117.174912,14.69649279,U,U,6.02
551,Mariana,13.0,142.4527854,11.34385901,102.3940079,149.1626399,46.23608964,117.0822361,10.06133463,U,U,6.02
552,Mariana,14.0,142.6797156,11.37014102,102.9009523,149.3314906,45.304874,117.0822361,8.727614319,U,U,6.18
553,Mariana,15.0,142.9074289,11.38553283,103.5105535,149.6336035,43.20111598,117.0822361,10.03100532,U,U,6.18
554,Mariana,16.0,143.1328666,11.41839935,104.9474058,150.2272101,42.82438847,116.9895722,12.75716885,U,U,6.18
555,Mariana,17.0,143.3561424,11.47001513,105.6367166,150.5513875,41.74438351,116.9895722,11.08149083,U,U,6.18
556,Mariana,18.0,143.5780537,11.5267022,106.4702783,150.9527591,40.35563287,117.3693316,6.628145053,U,U,5.6
557,Mariana,19.0,143.7948805,11.59807963,106.7895168,151.3986093,39.55753797,117.3693316,21.78659967,U,U,5.56
558,Mariana,20.0,144.002353,11.69235916,105.8177926,151.8286703,39.57582269,117.2769798,22.88030608,U,U,6.0
559,Mariana,21.0,144.2022893,11.8032692,103.6687116,152.1051823,40.26777569,117.2769798,27.57995249,U,U,6.24
560,Mariana,22.0,144.4024623,11.91384372,102.1917481,152.3064593,40.82836906,117.2769798,22.01961408,U,U,6.24
561,Mariana,23.0,144.6079949,12.01397962,101.5147353,152.5021553,40.29205985,117.2769798,20.68663201,U,U,6.24
562,Mariana,24.0,144.8193445,12.10162785,101.8683201,152.7457261,38.68577206,117.2769798,18.82616965,U,U,7.01
563,Mariana,25.0,145.0264035,12.19812494,106.7544452,153.2488276,38.4439161,117.2769798,19.61284694,U,U,7.01
564,Mariana,26.0,145.2223905,12.31590623,111.1682796,153.5710602,38.6481837,117.6643106,27.46003022,U,U,7.01
565,Mariana,27.0,145.4075451,12.44881145,110.0187567,153.8604114,39.17342121,117.6643106,15.644917,U,U,7.01
566,Mariana,28.0,145.5834016,12.59294605,108.4344017,154.0331204,39.98346602,117.5722756,35.23815309,U,U,6.0
567,Mariana,29.0,145.7721922,12.71853509,110.7069405,153.9985737,36.66548567,117.5722756,30.0042916,U,U,5.7
568,Mariana,30.0,145.9682877,12.83583485,111.332116,154.4205559,35.53300884,117.5722756,51.54910263,U,U,5.59
569,Mariana,31.0,146.1473586,12.97646093,116.8447452,154.6797044,34.76419164,117.5722756,8.545328645,U,U,5.8
570,Mariana,32.0,146.3180938,13.12514194,120.2364427,154.8014759,33.40604309,117.5722756,8.289719773,U,U,6.01
571,Mariana,33.0,146.5095704,13.24333589,113.9984015,154.6789617,28.47655099,117.5722756,29.90593129,U,U,6.01
572,Mariana,34.0,146.6817837,13.37935128,118.9886913,155.2831594,30.16712217,117.4802537,51.25846836,U,U,5.74
573,Mariana,35.0,146.8075047,13.5671663,116.315807,155.2050493,30.82101535,117.4802537,34.3158355,U,U,6.0
574,Mariana,36.0,146.9257253,13.76104428,115.7596004,155.1146649,31.2997575,117.8754003,28.84936192,U,U,5.5
575,Mariana,37.0,147.0482297,13.95243411,115.2801922,155.0550137,30.97598595,117.8754003,20.92577491,U,U,7.04
576,Mariana,38.0,147.1621205,14.14838707,116.6353949,154.8912262,30.87027094,117.8754003,14.4757566,U,U,7.04
577,Mariana,39.0,147.2597267,14.35306826,117.3080851,154.7161775,30.66095361,117.8754003,42.4764774,U,U,7.04
578,Mariana,40.0,147.3463747,14.56179117,115.985688,154.4556171,30.46675144,117.8754003,29.00245679,U,U,7.04
579,Mariana,41.0,147.4109255,14.77767172,112.473977,154.0378189,30.44747922,117.8754003,32.84079633,U,U,7.6
580,Mariana,42.0,147.4785337,14.99294251,113.1265104,153.9693591,30.10029255,117.8754003,33.09253687,U,U,7.6
581,Mariana,43.0,147.5631622,15.20320373,115.4252372,153.7721451,29.54645993,117.8754003,29.26399942,U,U,7.6
582,Mariana,44.0,147.636892,15.41602071,117.4368553,153.4477483,29.30297464,117.8754003,8.670222788,U,U,7.6
583,Mariana,45.0,147.6800901,15.63597007,112.6588127,152.8822254,29.33439711,117.8754003,39.44706332,U,U,5.9
584,Mariana,46.0,147.7076727,15.86004575,113.2360886,152.5915162,29.42959001,117.8754003,37.819917,U,U,6.31
585,Mariana,47.0,147.7363847,16.08399079,113.5512657,152.1981789,29.17216425,117.8754003,31.76117784,U,U,6.31
586,Mariana,48.0,147.7645867,16.30790792,113.3136863,151.8512888,28.63689171,117.8754003,14.65627734,U,U,7.1
587,Mariana,49.0,147.8007719,16.53068649,112.0194698,151.5787659,27.99189455,117.8754003,25.34369729,U,U,7.1
588,Mariana,50.0,147.8295705,16.75426465,109.9687749,151.1146655,27.9050818,117.8754003,31.74702253,U,U,7.5
589,Mariana,51.0,147.8453648,16.97942382,119.8380988,150.8169228,28.00422947,117.8754003,72.39538353,U,U,7.5
590,Mariana,52.0,147.8536545,17.20446378,154.5073608,150.4368091,28.0966861,117.8754003,49.42930974,U,U,7.5
591,Mariana,53.0,147.8425902,17.42921627,241.8273221,149.9721238,28.19866435,117.7837001,10.50393233,U,U,7.5
592,Mariana,54.0,147.8232324,17.65408086,265.082123,149.7384737,28.44610276,117.7837001,9.215112206,U,U,6.0
593,Mariana,55.0,147.8017045,17.87867447,271.5260974,149.3956801,28.77912695,117.7837001,10.19496017,U,U,5.5
594,Mariana,56.0,147.7739075,18.10268646,214.8204464,149.1221231,29.56088805,117.7837001,16.91513308,U,U,7.7
595,Mariana,57.0,147.7475332,18.32688072,164.6592578,148.891002,30.548633,117.7837001,18.66885637,U,U,7.7
596,Mariana,58.0,147.7157453,18.55035059,118.0313791,148.5737512,31.2777277,117.7837001,21.80238507,U,U,7.7
597,Mariana,59.0,147.6765811,18.77288713,112.1580318,148.3317681,32.3485997,117.7837001,25.48602072,U,U,5.97
598,Mariana,60.0,147.6374101,18.99542591,112.9250887,148.0903945,32.80423559,117.7837001,28.76098726,U,U,5.97
599,Mariana,61.0,147.5982274,19.21796607,114.2107458,147.8428573,32.26402725,117.7837001,81.1574828,U,U,5.6
600,Mariana,62.0,147.5590496,19.44051064,115.0137528,147.5981124,30.63707363,117.7837001,108.6800772,U,U,5.6
601,Mariana,63.0,147.5198827,19.66306077,115.3398451,147.3495315,28.16669928,117.7837001,85.10928037,U,U,5.86
602,Mariana,64.0,147.451271,19.87062253,116.8431531,146.6500377,28.30573807,117.7837001,9.776299377,U,U,5.86
603,Mariana,65.0,147.3183076,20.04642508,121.3087762,145.8594951,26.688684,117.7837001,19.66537202,U,U,5.86
604,Mariana,66.0,147.1736213,20.22312784,121.2923412,145.9097309,31.97645393,117.7837001,23.70049761,U,U,5.86
605,Mariana,67.0,147.0687471,20.42492592,121.56309,145.8392751,31.79575298,117.7837001,23.84488547,U,U,6.2
606,Mariana,68.0,146.9966697,20.63854031,121.4712339,145.7543908,29.54959118,117.7837001,23.88207372,U,U,6.2
607,Mariana,69.0,146.9492734,20.85863031,120.8297423,145.5875389,26.88657157,117.7837001,20.35742809,U,U,6.2
608,Mariana,70.0,146.8946794,21.07757825,119.7195342,145.5023869,26.12544906,117.7837001,4.724813741,U,U,6.2
609,Mariana,71.0,146.8146961,21.29008971,118.8919706,146.0434437,25.41795698,117.7837001,24.84936722,U,U,0.0
610,Mariana,72.0,146.7155539,21.49517943,118.0558369,146.4159644,25.00243072,117.3882447,21.02358949,U,U,5.57
611,Mariana,73.0,146.5939654,21.68841334,116.6999226,146.5448356,24.90833853,117.3882447,8.118082809,U,U,5.7
612,Mariana,74.0,146.439623,21.85954444,115.1102309,146.1234956,24.7151403,117.3882447,4.691274053,U,U,5.91
613,Mariana,75.0,146.272765,22.02275336,114.1601897,145.9861979,27.06840209,117.3882447,3.755643177,U,U,6.7
614,Mariana,76.0,146.1063256,22.18630322,112.1111412,145.5710723,27.57224767,117.3882447,2.20167131,U,U,6.7
615,Mariana,77.0,145.9278254,22.33872566,109.6251421,145.1137426,28.21599241,117.3882447,2.761535724,U,U,6.7
616,Mariana,78.0,145.7404108,22.48202731,106.5855736,144.6222783,28.86471837,117.4802537,3.206894012,U,U,6.7
617,Mariana,79.0,145.5415256,22.61118998,103.8279186,143.7355368,29.36530078,117.4802537,4.741202228,U,U,4.9
618,Mariana,80.0,145.3339008,22.72900391,110.7244641,142.6897866,30.92046262,117.5722756,7.210171532,U,U,5.58
619,Mariana,81.0,145.1384595,22.86045978,115.3460736,142.7892715,33.61278381,117.5722756,7.500533045,U,U,5.58
620,Mariana,82.0,144.9712484,23.02118775,113.0126763,142.9289003,34.24322701,117.5722756,7.350174854,U,U,5.58
621,Mariana,83.0,144.8317368,23.20496494,109.4025967,142.8461132,32.38867677,117.1846406,7.484983901,U,U,0.0
622,Mariana,84.0,144.6854242,23.38423497,97.64974096,141.4810585,31.87591375,117.1846406,13.77608213,U,U,0.0
623,Mariana,85.0,144.5012638,23.52879544,96.97324342,140.2892747,31.28023314,117.2769798,28.7649526,U,U,6.04
624,Mariana,86.0,144.3067375,23.66081768,92.95978045,140.0591097,34.07246663,117.2769798,30.48945763,U,U,6.04
625,Mariana,87.0,144.1291481,23.81250918,88.31772129,139.8960026,34.04461956,117.2769798,30.47692973,U,U,5.73
626,Mariana,88.0,143.9457421,23.96051685,72.22694872,138.9951022,33.70352686,117.3693316,40.55292067,U,U,7.2
627,Mariana,89.0,143.7742026,24.11818992,78.97549686,139.1611413,36.0055727,117.3693316,33.42228102,U,U,7.2
628,Mariana,90.0,143.6372099,24.30504073,78.63967916,138.9488073,36.78243716,117.3693316,34.89772012,U,U,7.2
629,Mariana,91.0,143.516355,24.50106608,79.45470695,138.7807803,38.98871392,117.3693316,35.68278131,U,U,7.2
630,Mariana,92.0,143.4129193,24.70531605,81.08451404,138.6590798,42.02775946,117.3693316,35.05754812,U,U,6.21
631,Mariana,93.0,143.3363356,24.91894845,82.51046972,138.4212254,43.33473165,117.3693316,32.01958852,U,U,6.21
632,Mariana,94.0,143.2980261,25.14036342,82.62693067,138.0938897,39.48327082,117.3693316,27.78282863,U,U,6.21
633,Mariana,95.0,143.287313,25.36499809,83.00812224,138.2513168,34.33243453,117.2769798,25.05274851,U,U,5.8
634,Mariana,96.0,143.2835545,25.59043872,84.37094602,138.8047962,30.64303064,117.2769798,16.96988318,U,U,7.2
635,Mariana,97.0,143.2797969,25.81587343,86.40497173,139.2080173,28.03990696,116.8042807,72.96144366,U,U,7.2
636,Mariana,98.0,143.276041,26.04130239,88.47734111,139.5571225,26.54678477,116.7116532,83.16346399,U,U,6.78
637,Mariana,99.0,143.2822047,26.26602218,89.24753329,139.8027346,25.38419551,116.7116532,67.55317563,U,U,6.9
638,Mariana,100.0,143.3105838,26.48921268,89.24941912,140.1374279,23.26731456,117.0,55.68665333,U,U,6.9
639,Mariana,101.0,143.3407061,26.71276949,88.67659641,141.1003128,22.25803287,117.0,21.86650391,U,U,7.4
640,Mariana,102.0,143.3466795,26.93760889,86.46556584,141.7227742,21.72860565,116.9076986,36.48312613,U,U,7.4
641,Mariana,103.0,143.3410704,27.16260292,84.53499384,142.1173613,20.6149068,116.8154099,61.42672909,U,U,7.4
642,Mariana,104.0,143.3431229,27.38765123,83.28055159,142.7725947,18.92278184,116.8154099,60.55381935,U,U,5.3
643,Mariana,105.0,143.3330791,27.61219257,82.11718348,143.3365892,18.64408912,116.723134,30.40593853,U,U,6.6
644,Mariana,106.0,143.3052517,27.83623657,82.06394891,143.611703,18.53180044,116.6308707,14.50966565,U,U,6.6
645,Mariana,107.0,143.2704187,28.05920649,83.13119803,143.5496513,18.59706729,116.2486989,4.732904442,U,U,6.6
646,Middle_America,0.0,-106.7609578,21.35838169,137.1108644,8.389317293,,30.2512165,4.304583367,U,U,6.59
647,Middle_America,1.0,-106.6829467,21.14494238,149.1012199,8.850983536,,30.58125243,5.955925731,U,U,6.59
648,Middle_America,2.0,-106.6049677,20.93152348,155.6746989,9.400181744,,30.9155139,9.014995883,U,U,6.59
649,Middle_America,3.0,-106.5283395,20.71789743,156.303441,10.0463386,,31.24710067,8.622104444,U,U,5.6
650,Middle_America,4.0,-106.4869536,20.49823145,161.7910167,9.619890632,23.90417628,31.5227981,8.778317534,U,U,0.0
651,Middle_America,5.0,-106.4479147,20.27948218,140.3249127,11.63259333,24.25330918,31.78720655,15.09601858,U,N,0.0
652,Middle_America,6.0,-106.3601791,20.07226338,135.3427181,13.62601144,23.91492478,32.16351349,30.85270888,U,N,0.0
653,Middle_America,7.0,-106.2485086,19.87307368,126.9959045,14.02495259,23.37252803,32.59344259,32.81359412,Y,N,0.0
654,Middle_America,8.0,-106.128601,19.67797852,119.1058314,13.86070103,23.09650755,33.03692631,26.65607992,Y,N,0.0
655,Middle_America,9.0,-105.9955843,19.49149561,127.929486,13.19647526,23.11004841,33.50021045,25.46840838,Y,N,5.75
656,Middle_America,10.0,-105.8425755,19.31947673,129.4729061,11.75557062,23.08567771,34.000325,15.44932106,Y,N,5.99
657,Middle_America,11.0,-105.6734911,19.16164701,125.4751354,9.727030386,23.14752147,34.5177534,13.6302237,Y,N,6.4
658,Middle_America,12.0,-105.486977,19.02282883,101.3914637,7.112897431,23.26923346,35.05661279,7.471884368,Y,N,6.42
659,Middle_America,13.0,-105.2929406,18.89265429,92.59413002,5.843672566,24.34815479,35.60202803,8.459360342,Y,N,7.04
660,Middle_America,14.0,-105.1080957,18.75184124,83.15353637,4.991929425,28.49571988,36.14239062,9.032705481,Y,N,7.04
661,Middle_America,15.0,-104.9331951,18.59991927,76.7707978,3.820031122,33.28475797,36.6691178,7.832630955,Y,N,7.04
662,Middle_America,16.0,-104.7582311,18.44784485,87.95760659,2.499536159,36.405533,37.19269418,2.623272784,Y,N,6.66
663,Middle_America,17.0,-104.5750326,18.30510334,95.20368558,1.730134243,38.6515095,37.7399576,3.933523727,Y,N,6.8
664,Middle_America,18.0,-104.3896155,18.16504121,91.84326203,1.283576576,41.18574177,38.27023125,3.687357176,Y,N,6.8
665,Middle_America,19.0,-104.199777,18.03379917,97.85293839,1.419154395,41.53663504,38.81465831,3.132951917,Y,N,6.44
666,Middle_America,20.0,-103.9925994,17.93018351,123.0571415,1.980866045,41.68875083,39.35543165,6.166287254,Y,N,6.44
667,Middle_America,21.0,-103.7808598,17.83123835,116.2784185,2.105511316,40.72884784,39.90978326,6.370832938,Y,N,5.3
668,Middle_America,22.0,-103.5871636,17.7045036,86.16010778,2.213080541,36.59678444,40.45052534,6.489517723,Y,N,5.1
669,Middle_America,23.0,-103.3969459,17.57481391,92.57462601,2.809300419,35.70801368,40.99163329,4.99622449,Y,N,0.0
670,Middle_America,24.0,-103.1909497,17.46861473,103.8913955,3.315889439,34.49605879,41.5373615,11.73341568,Y,N,5.85
671,Middle_America,25.0,-102.9816191,17.36560521,104.1811088,3.578186236,31.90867771,42.08759675,7.792849554,Y,N,5.85
672,Middle_America,26.0,-102.7693464,17.26909449,103.3405677,4.095121282,30.98135582,42.63336839,7.211015028,U,U,5.85
673,Middle_America,27.0,-102.5533741,17.17986168,114.9773832,4.323808837,28.82413574,43.17453416,8.340007238,U,Y,0.0
674,Middle_America,28.0,-102.3417674,17.08163293,118.4925392,4.551111893,26.59161139,43.72034423,8.009338451,U,Y,0.0
675,Middle_America,29.0,-102.1316504,16.98132556,116.5415741,4.825803012,24.22608177,44.27071831,6.873243725,U,Y,0.0
676,Middle_America,30.0,-101.9132893,16.90166604,130.7643144,5.366009191,23.63111311,44.81174511,5.684716987,U,Y,5.82
677,Middle_America,31.0,-101.6865723,16.84281304,164.8819593,5.64763129,20.74819935,45.34360594,4.249683181,Y,Y,5.82
678,Middle_America,32.0,-101.4636006,16.77454269,167.5283128,5.778078171,16.05094507,45.87563188,4.342884876,Y,Y,6.45
679,Middle_America,33.0,-101.2459233,16.69210487,146.2347823,5.996983767,14.20675025,46.41228286,3.480917633,Y,Y,7.07
680,Middle_America,34.0,-101.0253232,16.61692066,143.7575755,6.344216682,14.01627899,46.95334919,3.042930173,Y,Y,7.07
681,Middle_America,35.0,-100.8026083,16.54651805,144.8660029,6.563265616,14.64618379,47.48991577,3.265507901,Y,Y,7.51
682,Middle_America,36.0,-100.5813627,16.47197463,146.7304529,6.84514782,15.18750833,48.02649477,4.931350574,Y,Y,7.07
683,Middle_America,37.0,-100.3612594,16.3949875,159.3879922,7.051103238,15.3391957,48.56758178,4.867381524,Y,Y,5.0
684,Middle_America,38.0,-100.1442252,16.31066472,155.0027284,7.251280795,15.07111501,49.09980244,4.380519538,Y,Y,5.86
685,Middle_America,39.0,-99.92554922,16.2306728,165.5654999,7.573700879,14.83181863,49.63645636,3.788859252,Y,Y,7.5
686,Middle_America,40.0,-99.7037827,16.15855175,175.5253753,7.794145963,14.57914806,50.17304954,4.094046673,Y,Y,7.5
687,Middle_America,41.0,-99.48434514,16.08082742,169.8167745,7.957698928,14.56968378,50.70521078,4.625254534,Y,Y,7.5
688,Middle_America,42.0,-99.26903738,15.99313875,167.3391749,8.166236782,14.64180708,51.23742577,5.042735341,Y,Y,6.88
689,Middle_America,43.0,-99.05606521,15.90021163,160.9486091,8.453384154,15.00160249,51.77864038,7.062375214,U,U,6.13
690,Middle_America,44.0,-98.83674267,15.82509901,154.7974171,8.898241732,15.13953837,52.30186421,5.134895059,U,U,6.0
691,Middle_America,45.0,-98.61389571,15.75885218,151.5898343,9.052416752,16.67355073,52.82947,4.66442435,U,U,7.36
692,Middle_America,46.0,-98.39798283,15.674293,156.6090976,9.298659917,18.36832369,53.36168382,4.941326447,Y,Y,7.36
693,Middle_America,47.0,-98.1868697,15.58021531,164.2731433,9.653481474,19.27347035,53.89396441,6.505782086,Y,Y,7.36
694,Middle_America,48.0,-97.966841,15.51441829,165.8977972,10.58408481,19.09231895,54.4171269,3.651862203,Y,Y,7.36
695,Middle_America,49.0,-97.74176883,15.45944569,157.200666,10.86776674,20.5304985,54.92683952,3.878848916,Y,Y,6.08
696,Middle_America,50.0,-97.52190759,15.38516109,170.744772,11.44233431,21.26625354,55.45452642,4.44086469,Y,Y,5.62
697,Middle_America,51.0,-97.29989607,15.32059505,191.0630637,12.40615913,21.70637586,55.97326237,3.458606407,Y,Y,6.5
698,Middle_America,52.0,-97.07135803,15.28949038,207.9453132,14.3779054,21.77679343,56.46970604,5.741365481,Y,Y,7.18
699,Middle_America,53.0,-96.83859951,15.27934496,223.0825519,15.70147328,22.48831177,56.94865407,11.55205055,Y,Y,7.18
700,Middle_America,54.0,-96.60595119,15.2757603,258.0784041,17.67316818,22.8618972,57.42804628,22.61187866,Y,Y,7.18
701,Middle_America,55.0,-96.37385152,15.27428203,276.1579545,18.56354545,23.25263763,57.90348608,24.51180313,Y,Y,7.18
702,Middle_America,56.0,-96.14307716,15.25235654,279.6459594,19.04186255,23.2698895,58.38784976,25.43223242,U,U,6.13
703,Middle_America,57.0,-95.91282931,15.21816008,295.4844334,20.46021292,23.04253438,58.88987434,16.48068906,U,U,6.57
704,Middle_America,58.0,-95.6888269,15.1629422,288.7259457,20.9141347,22.41941913,59.40038805,20.22665549,U,U,6.57
705,Middle_America,59.0,-95.47909427,15.06911604,286.3249674,22.13121504,22.77212124,59.92302479,19.65671473,U,U,6.57
706,Middle_America,60.0,-95.2850343,14.94692328,286.3442098,22.88561731,23.78102162,60.43589745,15.04779476,U,U,6.57
707,Middle_America,61.0,-95.10672835,14.80282752,288.1166891,22.97457734,24.32403131,60.93960945,10.35546231,U,U,6.4
708,Middle_America,62.0,-94.91240569,14.68936088,302.3832134,23.10765056,24.08035182,61.44420721,4.900980227,U,U,6.4
709,Middle_America,63.0,-94.7062661,14.59426525,301.2565624,23.10592955,23.74972909,61.95819316,4.555510772,U,U,8.2
710,Middle_America,64.0,-94.51587307,14.46967189,303.466542,23.1180574,21.70910854,62.4629186,3.563498873,U,U,8.2
711,Middle_America,65.0,-94.32087755,14.34906548,310.4328829,23.16868049,21.05067266,62.97237569,3.338246034,U,U,8.2
712,Middle_America,66.0,-94.12272797,14.23214581,313.185448,23.19098889,19.78540479,63.49095447,3.793971427,U,U,8.2
713,Middle_America,67.0,-93.92670727,14.11188158,319.458797,23.23217236,19.73853526,64.00074531,4.108000846,U,U,8.2
714,Middle_America,68.0,-93.72456022,14.00209705,327.1406091,23.29931256,19.99725625,64.5195947,3.188103586,U,U,5.6
715,Middle_America,69.0,-93.51662578,13.90311891,335.8546364,23.38888463,20.5797391,65.02504517,4.063729431,U,U,6.3
716,Middle_America,70.0,-93.30604025,13.80934327,344.3810604,23.46913374,21.64832414,65.5394614,5.232423057,U,U,6.3
717,Middle_America,71.0,-93.10015864,13.70693183,351.3621518,23.5036911,22.96587823,66.04948524,7.65695664,U,U,6.3
718,Middle_America,72.0,-92.89755141,13.59849204,364.6709682,23.32751262,23.40808539,66.56407214,5.771512969,U,U,6.3
719,Middle_America,73.0,-92.69392835,13.49268191,376.2573243,22.90502163,23.50138434,67.06980394,3.986913155,U,U,6.1
720,Middle_America,74.0,-92.50077369,13.3709206,372.3908411,22.7301212,23.66087504,67.57139188,4.284547521,U,U,6.81
721,Middle_America,75.0,-92.30477405,13.25473586,363.9033141,22.36033522,23.66312924,68.07749114,3.828544088,U,U,6.81
722,Middle_America,76.0,-92.09396098,13.16353681,337.887028,22.4527383,24.04375162,68.57415986,4.258347399,U,U,6.81
723,Middle_America,77.0,-91.88252299,13.07339691,316.5964735,22.53893736,24.64886234,69.08429778,3.948938039,U,U,6.33
724,Middle_America,78.0,-91.67607716,12.97324938,313.2885777,22.58835211,24.76980246,69.59011424,4.178362321,U,U,6.33
725,Middle_America,79.0,-91.47066919,12.87080134,318.8740002,22.67717385,24.47413878,70.09163431,4.344786784,U,U,6.33
726,Middle_America,80.0,-91.26314109,12.77252784,310.2669534,22.75244601,23.95861266,70.59751412,4.785939862,U,U,6.33
727,Middle_America,81.0,-91.05557568,12.6745808,299.4794335,22.83803825,23.50259507,71.08995006,3.983751068,U,U,7.03
728,Middle_America,82.0,-90.84571782,12.58168527,301.6217015,22.94444094,23.185689,71.59129347,3.116697633,U,U,7.03
729,Middle_America,83.0,-90.63275961,12.49589879,310.0794925,23.06573925,23.08810003,72.0923609,3.970922052,U,U,5.74
730,Middle_America,84.0,-90.41682656,12.41787951,308.9187994,23.21027977,23.41400639,72.58425518,3.794089597,U,U,5.5
731,Middle_America,85.0,-90.19859243,12.34637233,316.3091172,23.34208727,24.33273886,73.07156492,3.577292666,U,U,5.3
732,Middle_America,86.0,-89.97967615,12.27704858,320.7754469,23.29889796,25.42964085,73.56776604,3.849923052,U,U,5.7
733,Middle_America,87.0,-89.76316454,12.20124333,325.0073959,23.19340591,26.05378942,74.05077515,5.695151388,U,U,6.19
734,Middle_America,88.0,-89.54839409,12.12061986,330.9671459,22.88606596,26.29738011,74.54267301,8.963970963,U,U,6.4
735,Middle_America,89.0,-89.33333587,12.04089867,336.416718,22.66825616,26.66485893,75.03026389,9.451822973,U,U,6.9
736,Middle_America,90.0,-89.11930066,11.95876517,341.8195324,22.5212448,26.90574007,75.5178555,6.683298672,U,U,6.9
737,Middle_America,91.0,-88.90721474,11.87206717,347.4587031,22.5472719,27.32769548,76.01003223,5.125519481,U,U,7.3
738,Middle_America,92.0,-88.6949655,11.78592992,354.3410003,22.7156596,28.13823184,76.48873969,5.347493503,U,U,7.3
739,Middle_America,93.0,-88.48316103,11.69909338,360.2659919,22.83626621,29.88897065,76.98092231,5.081964431,U,U,6.7
740,Middle_America,94.0,-88.27588187,11.60268987,366.5172278,22.92958823,32.33226971,77.46452414,4.523067661,U,U,7.17
741,Middle_America,95.0,-88.07464254,11.4946635,373.1451343,22.9973599,34.62183706,77.94846823,4.548713711,U,U,7.17
742,Middle_America,96.0,-87.8821317,11.37235107,379.8315278,23.03048056,35.55989983,78.43742028,4.704964315,U,U,7.17
743,Middle_America,97.0,-87.69513133,11.24177867,391.2898572,23.06499358,35.95055667,78.91337656,5.055959002,U,U,7.17
744,Middle_America,98.0,-87.51283234,11.10581813,401.3075495,23.07678197,36.73328973,79.3852713,6.058496133,U,U,6.4
745,Middle_America,99.0,-87.34401792,10.95447108,409.2595753,23.06048165,36.67423818,79.84477441,5.567728839,U,U,6.4
746,Middle_America,100.0,-87.19748706,10.7819231,416.6654386,23.02613431,36.04122573,80.28797482,5.839932361,U,U,6.4
747,Middle_America,101.0,-87.05357038,10.60745993,445.8090764,22.88384967,36.16738484,80.72764706,4.293225952,U,U,6.3
748,Middle_America,102.0,-86.89788039,10.44281418,472.6955578,22.84578924,36.91642465,81.18022235,5.577365105,U,U,6.3
749,Middle_America,103.0,-86.74657616,10.27395863,498.6431517,22.76169608,36.11990641,81.62918106,5.662676329,U,U,6.15
750,Middle_America,104.0,-86.60068722,10.10024191,544.9721926,22.38862923,33.9519966,82.06105593,6.019371258,U,U,6.15
751,Middle_America,105.0,-86.44538699,9.935644461,607.8253033,21.19096535,32.9533313,82.51500348,3.3318563,U,U,6.52
752,Middle_America,106.0,-86.27906852,9.781530482,616.2723457,20.21824259,31.45352092,82.96851572,4.498520457,Y,N,6.52
753,Middle_America,107.0,-86.1154475,9.624772499,580.5655634,19.62477968,29.00129674,83.42234353,4.614142284,Y,N,6.52
754,Middle_America,108.0,-85.97423631,9.44936626,580.2697314,19.54020471,26.19228175,83.84727306,4.115149302,Y,Y,5.63
755,Middle_America,109.0,-85.82852677,9.280107121,503.4672698,18.45991977,26.17649472,84.2901999,4.792086235,U,Y,5.63
756,Middle_America,110.0,-85.64418298,9.158630085,472.2745298,17.56980075,25.87457531,84.7409948,16.04302999,U,Y,6.4
757,Middle_America,111.0,-85.43305047,9.087069934,545.3734607,16.87039118,25.82840246,85.18287445,26.98302184,U,U,6.4
758,Middle_America,112.0,-85.21596347,9.021975246,553.4807466,16.76089812,31.4169253,85.63736626,25.34654146,U,U,6.4
759,Middle_America,113.0,-85.01536354,8.919321107,559.94037,16.75147109,37.55155055,86.09973809,30.0661464,U,U,5.7
760,Middle_America,114.0,-84.82740929,8.793200595,574.0888808,16.38390053,37.73078208,86.56030557,16.8716799,U,U,6.94
761,Middle_America,115.0,-84.63872324,8.667236516,556.1685397,15.94243915,36.52154872,87.01607208,17.59648508,U,U,6.94
762,Middle_America,116.0,-84.44835907,8.543768665,500.3788415,15.59482685,34.92252551,87.47190692,13.69676904,U,U,6.94
763,Middle_America,117.0,-84.25802873,8.420341682,446.0670381,15.25984541,34.93707052,87.9365254,7.197226086,U,U,6.94
764,Middle_America,118.0,-84.06773977,8.296942603,414.0519705,14.90435102,37.18655866,88.38758114,5.985343751,U,U,7.47
765,Middle_America,119.0,-83.87750014,8.173557812,343.8178432,14.50778152,39.97617308,88.84360303,8.633531522,U,U,7.47
766,Middle_America,120.0,-83.68730256,8.050197104,283.952861,14.07354969,42.10749957,89.29476692,9.756519621,U,U,7.47
